fecha,consumo_real,consumo_predicho,error,error_abs,error_pct
2022-02-28 23:00:00,1580.598281,1313.9425632012803,266.6557177987197,266.6557177987197,16.870555978968554
2022-03-01 00:00:00,2946.768414,1226.5755809965417,1720.1928330034584,1720.1928330034584,58.37556914316302
2022-03-01 01:00:00,2659.303492,1112.663151567504,1546.640340432496,1546.640340432496,58.15960250814788
2022-03-01 02:00:00,2370.823428,1010.4319190107437,1360.3915089892564,1360.3915089892564,57.38054942948102
2022-03-01 03:00:00,2218.093457,934.4812599340996,1283.6121970659003,1283.6121970659003,57.87006823427551
2022-03-01 04:00:00,2120.412622,886.2547386756398,1234.15788332436,1234.15788332436,58.20366614118184
2022-03-01 05:00:00,2074.252341,864.0816006744442,1210.1707403255557,1210.1707403255557,58.34250329167428
2022-03-01 06:00:00,2104.743895,867.0817261082581,1237.662168891742,1237.662168891742,58.80345688764865
2022-03-01 07:00:00,2263.736965,889.2326527007299,1374.5043122992702,1374.5043122992702,60.718375568836024
2022-03-01 08:00:00,2492.984246,980.7066138581688,1512.2776321418312,1512.2776321418312,60.66133929920675
2022-03-01 09:00:00,2773.542473,1148.9027253802979,1624.6397476197021,1624.6397476197021,58.5763428335897
2022-03-01 10:00:00,3029.0901949999998,1274.817966988011,1754.2722280119888,1754.2722280119888,57.914162837002905
2022-03-01 11:00:00,3218.738637,1361.013143185143,1857.725493814857,1857.725493814857,57.71594724902347
2022-03-01 12:00:00,3346.221215,1433.674555664918,1912.546659335082,1912.546659335082,57.15541610822888
2022-03-01 13:00:00,3470.842498,1483.7524697166823,1987.0900282833177,1987.0900282833177,57.25094208188175
2022-03-01 14:00:00,3597.600728,1520.516503480941,2077.084224519059,2077.084224519059,57.735262514074606
2022-03-01 15:00:00,3698.8691910000002,1530.9943999742534,2167.874791025747,2167.874791025747,58.60912292601663
2022-03-01 16:00:00,3762.399936,1531.7254248363852,2230.6745111636146,2230.6745111636146,59.2886069824666
2022-03-01 17:00:00,3761.987127,1513.7954362754817,2248.191690724518,2248.191690724518,59.76074916868045
2022-03-01 18:00:00,3659.651711,1474.9286364448963,2184.7230745551037,2184.7230745551037,59.69756815896909
2022-03-01 19:00:00,3464.198737,1417.7978055945246,2046.4009314054756,2046.4009314054756,59.07285022503245
2022-03-01 20:00:00,3318.455361,1351.983553900931,1966.4718070990689,1966.4718070990689,59.25864877406344
2022-03-01 21:00:00,3330.453471,1316.2494946513893,2014.2039763486105,2014.2039763486105,60.4783701044719
2022-03-01 22:00:00,3336.019266,1368.1550187389616,1967.8642472610381,1967.8642472610381,58.98839576009326
2022-03-01 23:00:00,3104.9393290000003,1312.3485826814533,1792.590746318547,1792.590746318547,57.733519285733735
2022-03-02 00:00:00,2854.163618,1225.0875878095026,1629.0760301904975,1629.0760301904975,57.077177352994255
2022-03-02 01:00:00,2549.6235930000003,1111.3133487386747,1438.3102442613256,1438.3102442613256,56.41265040887647
2022-03-02 02:00:00,2350.138161,1009.2061357530714,1340.9320252469283,1340.9320252469283,57.05758272000283
2022-03-02 03:00:00,2204.9373,933.3476145479191,1271.589685452081,1271.589685452081,57.67010633146262
2022-03-02 04:00:00,2134.684359,885.1795982329611,1249.5047607670388,1249.5047607670388,58.5334668096961
2022-03-02 05:00:00,2088.219766,863.0333590864241,1225.186406913576,1225.186406913576,58.671334639286044
2022-03-02 06:00:00,2114.4922610000003,866.029844984057,1248.4624160159433,1248.4624160159433,59.04313007159041
2022-03-02 07:00:00,2320.2471450000003,888.1538996671522,1432.093245332848,1432.093245332848,61.72158204865921
2022-03-02 08:00:00,2591.707567,979.5168912006214,1612.1906757993784,1612.1906757993784,62.20573248028713
2022-03-02 09:00:00,2852.017453,1147.5089593096018,1704.5084936903982,1704.5084936903982,59.765009218209656
2022-03-02 10:00:00,3139.815619,1273.2714496115175,1866.5441693884825,1866.5441693884825,59.447572592907804
2022-03-02 11:00:00,3368.139271,1359.3620600265454,2008.7772109734547,2008.7772109734547,59.640562617740244
